Centroid_Longitude,Centroid_Latitude
117.6929001,-35.05082889
-63.7253898,50.27993547
137.2022098,-34.90735232
57.66475504,-19.88287817
126.1148331,36.70320309
136.1818087,45.28852432
80.04140999,8.377592245
173.9640467,-41.03569665
-87.78584639,17.49568425
125.9062624,-14.69168753
16.79348855,57.25201869
9.660525565,37.15524133
-7.444611699,37.20728312
131.8762625,-31.74156273
-72.06339943,-53.80395219
-73.9603832,40.1748818
10.296065,2.560950017
148.2809998,-41.41069842
117.2876119,0.36527289
128.6557165,34.73459221
0.818654948,52.9736256
114.6705185,-8.240179639
107.8712922,-7.720464082
-73.23268438,40.89781864
121.8885146,0.60837239
51.42782562,27.98032073
57.78083464,-19.84788018
115.5440254,-21.38646761
11.57161708,57.85942861
-8.984325721,38.83240946
114.3788177,-22.19469003
18.06303094,57.31269921
-87.3956648,19.83652495
122.0116226,-33.96167882
167.1913108,-15.54607317
81.60328964,6.515189539
16.7308717,58.07478361
114.1705685,-27.00141917
123.3890242,9.99114049
22.41910894,65.35969337
14.41071721,35.78850788
-78.23473812,8.291803176
112.0402533,-2.935339998
109.108335,15.39897444
147.9326409,-43.00867578
-84.89622011,15.47776783
-6.802116346,52.23009994
123.7055969,11.11195971
113.8275073,-8.429779578
100.1272662,-0.938142635
-6.17378,53.4630225
-50.929605,-31.22072734
129.4901996,-3.170868636
23.14673779,57.25969741
147.2417799,-43.26849378
137.8493514,-4.487174122
24.23891027,36.78902855
-8.20886,51.88467498
18.32672,-34.28264667
134.7557945,-2.574659037
145.990453,-18.16413033
152.9271628,-25.53560086
-8.542598319,54.29135232
131.3498238,42.63847363
-6.3528025,53.94083909
31.91160578,46.25708624
17.64357862,58.92785972
80.17220381,13.61327606
136.1577245,33.95188224
175.3858951,-36.08483942
-7.616813059,52.0723081
33.97016969,36.31791272
86.81595471,20.62371339
79.49855711,10.34418016
114.5063542,-3.427168456
113.3437633,-8.470828748
133.2645616,36.24475905
140.5481026,-2.515373906
-68.22017583,10.82297456
-124.0569273,49.61103768
119.5771627,-8.639759303
-122.6842197,47.20973038
124.0097157,9.969708262
-9.173214391,54.21366063
-128.3936754,52.77426382
106.4324626,-7.257200946
-6.189597676,53.31858803
114.4702246,-8.690003882
11.89886892,57.30247977
130.6266093,-0.868317474
-7.296625,55.29321534
126.2908598,35.61691226
117.5479895,-8.339668272
-2.412183372,51.75507458
114.7721536,-4.082565683
6.024654165,62.50879799
138.1885175,-8.078309365
174.9561026,-40.86102059
151.1187398,-33.55995362
6.7330975,58.0787445
175.9343151,-36.62368921
-80.21341278,23.04516586
146.4947659,-18.6169303
168.2394764,-46.9093462
41.68128128,42.2752287
-9.1103625,38.51068643
-175.3483457,-21.07040898
114.3819955,-7.843368075
121.5353489,-1.651027755
-8.7820475,38.09571129
112.6512657,-5.795318441
-93.58326022,29.90371893
-72.28630979,41.12160944
-73.11050752,41.2194892
124.3206642,-1.994046381
-64.66370009,18.4051676
-8.60884494,37.13325894
148.2892165,-40.16436571
-71.87775156,41.06178215
-122.0372546,37.49619965
145.7833999,-17.00606495
-69.69067457,11.54465126
-170.7131462,-14.31708288
-74.25137038,39.47006546
-16.60724623,13.92109408
12.42430628,-15.6398993
108.0716855,-7.768837103
17.62014126,58.84737985
80.52523573,9.486010492
81.34759956,8.347423296
0.173053181,38.82149269
81.7489315,6.673007166
-123.9668801,46.45213451
126.0308266,9.809965427
-77.68059387,7.820676904
-105.8850503,21.84768228
-113.492855,29.41970639
41.13650334,-1.838738776
152.9121041,-31.32193752
-71.7293075,-33.75932028
18.75090028,59.19738525
137.2443962,-33.35616413
147.8246123,-37.93243505
127.5812894,34.57421716
128.9577967,-31.68264349
140.0804546,35.06210224
-83.59157006,10.59895323
18.92358505,57.71333944
-155.9682702,19.94447095
119.8954811,15.52517559
21.71953748,65.36741054
-123.1744899,37.78349118
-172.6695631,60.31307856
178.3887222,-18.12861746
-73.95408923,40.48638787
131.1939087,34.18842669
-176.4779174,0.19601528
8.81224268,42.5990598
12.20900077,37.95603286
-4.878554773,5.207098874
-176.6195387,0.809442243
-61.85887429,17.13375952
-71.37643174,10.89798541
98.79675619,8.008128971
-159.9963948,-0.376018164
17.52373614,42.92980779
-168.1557117,-14.54505444
41.36549,-1.905409704
-7.851279273,56.2073219
44.3884697,67.94538465
148.8453805,-37.76884455
139.1601468,35.44239557
-55.636875,5.914599427
140.6699946,43.26322519
-87.786285,16.82293479
140.6663579,42.01356061
-61.47027502,10.59522647
22.7007336,40.54441364
140.9421996,41.31966289
141.6431497,45.09341085
144.6292928,-40.94401987
144.4484798,-38.25398395
-61.42862956,10.08647819
136.8242921,37.37919784
131.698002,32.51608075
122.8295078,-4.411232916
134.4171096,33.64488918
-61.44036603,9.436837653
19.08788792,57.94371784
32.82404702,-27.22317586
131.3920996,31.5155278
141.4835842,39.50949957
146.2363997,-39.09207149
-75.82589644,38.21526125
-23.41527578,64.80984494
130.7562837,33.68241835
129.3011625,34.28706032
122.10735,13.3568717
117.9798825,5.836157472
-74.33780799,39.55170101
-22.90455912,65.37268472
-75.91264567,38.25380474
144.152289,44.06391355
115.8201481,-32.02168763
-61.11465055,16.17340226
140.3189367,41.02416966
139.7215656,39.91381816
-52.37520558,4.851781287
123.2379145,9.451737407
140.4197496,36.03503849
136.2067688,36.24393269
16.75942884,58.38339208
-60.93456253,14.75697484
9.74661645,55.36862066
137.1618948,34.58465068
131.5235797,34.54751862
-53.05671545,5.424404466
55.83664418,-21.16890751
141.5161752,38.53417495
-61.17391001,16.24839001
118.1445943,5.866981676
52.72769859,27.31598053
80.90054955,9.021038509
81.21069544,8.539118921
-61.06188466,14.45824786
-175.1411665,-21.10781595
50.35520443,29.33429995
118.34115,4.963419342
-61.75522463,16.11558271
118.5012373,4.572622836
-61.11498003,16.17274909
118.3151988,4.802320819
-124.8130291,50.00673259
118.40383,4.337242512
-61.09570208,14.5146123
24.86300723,65.36500298
115.1323587,4.838806129
115.1286723,4.88671609
111.2683833,2.082530967
-4.685682502,51.18363409
128.309455,34.91989739
-61.58641226,15.83958701
18.4865669,63.11119728
99.68359252,9.644539499
98.51363145,8.220095454
-73.28636606,40.62308568
-61.58228754,16.20686357
23.04067966,59.82032361
23.69763504,59.85533407
-61.22377332,15.96615362
10.96877896,57.28162242
-125.0040125,49.95040138
3.224744583,41.95387959
174.7374318,-35.45625914
17.50624422,60.72821552
-72.79451808,40.96047766
-73.91713062,42.03573986
18.16711571,59.34054557
25.41406705,60.12389427
-151.638957,59.56649413
18.76871845,63.263892
12.73444749,67.67623811
-74.34938379,39.35547844
18.18762471,59.32111019
-68.19807586,49.19094453
-129.1303144,53.89030373
-73.47075361,40.92927257
18.31510213,59.34505001
147.5812,59.97171553
-175.1763398,-21.16005183
-92.24896405,46.63409528
-60.89048711,14.76811425
18.07311447,60.49334536
120.8744959,13.72551295
-16.64679806,63.80081782
9.545334057,42.15826455
-22.10005108,65.46179294
12.16056442,57.19131216
88.28101669,21.57788937
16.74869337,58.09843187
88.86036013,21.76488133
32.812176,-26.41093091
18.68393136,63.17653726
135.4301372,-34.67370476
35.4982917,-22.91936264
-2.980302874,53.71309699
98.27806823,8.109657064
103.9460002,2.554803447
16.40975116,56.59948508
-5.241286113,50.01016724
101.44973,12.53661776
22.69857607,65.71593706
20.58652919,63.7515606
-67.89294832,18.09082021
55.63604014,26.84930516
111.11421,1.538728587
-73.25886557,40.90142758
121.4215382,-4.127901739
12.24690868,57.06344684
147.8578597,-43.13226546
66.56999905,25.53000935
21.59191871,64.45445633
-175.1914186,-21.12570847
147.9727316,-40.72329623
16.51541598,57.58760042
127.6278973,34.70114361
147.94348,-40.1294659
146.3872817,-39.23052956
-170.7678751,-14.36757015
144.6798726,-40.67194619
-46.21991827,-1.034463269
-93.201046,28.88539539
-76.30044359,37.78197927
-80.13697179,27.10461549
-2.556438257,56.18623061
17.51820561,61.70005063
-114.4139523,31.44782012
-129.7651502,53.38704044
16.84761709,58.08766693
-62.48104117,46.04774638
146.5060632,-39.23120768
17.60077885,58.83588132
144.9260866,-40.57011827
166.9264336,-15.17473584
12.62430029,56.25829018
144.7763774,-40.60643044
147.693745,-19.77130986
-64.6642075,32.375945
147.4826918,-43.05307748
-62.44711262,46.3694481
149.4793102,-21.85038384
18.05543832,60.48396968
-49.70442219,-29.34657439
147.8894548,-40.09982502
148.4970954,-40.43467514
15.42627306,56.16979826
11.57578233,58.00719797
-114.2149728,27.80662311
-87.43616869,20.2068592
119.2574382,-3.438503438
-8.734056642,38.46156144
122.2050002,-33.95407976
122.8259396,-4.268180589
18.34798392,57.6860606
-74.10812725,39.77998841
-71.99971444,21.94670328
-94.82620913,18.39482468
-8.905551517,42.23360473
-87.47039153,17.47964547
18.9242091,59.35636491
137.6431514,-35.17337391
-83.16404943,41.61517358
-75.95917465,37.09304561
18.66365117,59.14278661
12.592377,56.13095182
57.6492465,-19.87381556
-28.62407644,38.5196982
21.06160417,55.82491257
57.61254589,-19.9382605
57.72556928,-20.4166841
12.93746318,55.47526205
-82.6193269,41.42659878
18.45118692,60.20048808
120.3179496,16.30217996
18.73748308,57.34669532
125.9376147,34.15492126
145.3024147,-40.76307424
11.79075827,58.27722935
148.0764237,-40.49129744
-4.905996628,50.20535282
148.2900755,-41.85839692
18.60356594,59.3920876
148.329736,-40.92455431
148.2427003,-40.56191111
-122.9319065,49.03603192
12.29314305,57.03627187
-63.80501425,46.54520828
148.2802549,-40.58796743
53.95388917,12.45615918
144.6752516,-41.11419324
18.43280542,62.92321023
18.6193193,62.94626289
140.8179414,41.11788157
147.9155575,-40.12353273
-75.99801837,36.27075048
-6.364389509,52.35192669
12.78185053,38.09980408
129.696054,28.50213624
17.46163122,62.03844271
24.9388516,70.14707391
17.45248268,62.00401328
133.5825572,-32.27885739
12.81854665,55.86358427
24.32321975,39.3509019
18.48712975,60.34618874
129.9148548,0.269732993
123.8922579,13.79687964
-71.61444111,17.64592763
67.38337496,24.48720541
-71.44789633,19.91635664
12.56073012,56.83985117
67.93272867,23.94113627
32.3648375,46.51598899
16.40467223,58.61009131
15.08631586,-27.04721052
18.46095998,57.12384187
14.14835186,55.38328709
-85.35888079,10.36563832
12.24097153,57.13239189
128.0522085,34.68832782
12.52739002,56.28434655
11.21394783,58.33649306
138.5888497,-35.60653991
12.90519048,56.62865542
165.9863071,-21.98003458
-72.008515,48.6848791
106.4717594,-7.167650174
16.57468402,56.80044115
20.24788271,69.38275754
121.7805226,0.484163483
145.523802,-40.90025069
18.8468248,59.45605459
120.38741,14.70972948
120.4814975,17.49496929
30.153335,-31.00178097
9.357288264,63.65997766
118.912967,10.16887508
119.3949303,11.17844665
123.7359703,11.21329978
11.22504522,58.36949569
39.58197338,-4.354989226
115.6899552,-32.27765339
-37.42397565,-11.78035299
130.5695305,-0.668782711
-7.916627954,36.98845552
130.0910611,-1.939909717
38.74107543,-5.974116093
172.7580834,-51.05002348
-5.01371018,50.22464681
-1.289172306,50.89488308
21.12623601,64.21474924
140.7486647,-2.636677722
-4.87855483,5.207098787
12.80297695,55.92815536
107.059989,20.78931906
127.9636857,34.94266413
145.3527722,-38.35668965
123.8166476,-8.391574454
-52.6294355,-33.01194234
11.24968456,58.58738862
97.9175146,13.85565592
94.31587907,15.8440314
95.29513714,15.96694897
18.47631219,62.8740918
108.6649553,-7.716683948
98.19061,10.93246712
16.97811914,57.09239905
39.62981239,-5.202336235
131.6026867,-2.64404355
-82.76318891,14.42315996
138.4723583,-2.505487771
17.48151984,61.62463548
11.57772215,58.37990318
-87.64083863,13.26516754
-43.72885595,-22.94748604
-7.202136896,59.74742135
130.8474047,-0.98202735
53.41491504,26.7939771
136.3492496,-1.765802352
16.36443384,56.72994483
17.17495728,61.42025217
18.56191573,60.27165693
148.3033622,-41.64439043
102.6674849,5.956178773
18.53636742,58.9637769
124.1904189,10.19343278
93.42000175,19.59001057
12.93340684,55.80133535
22.72209852,65.77629468
15.07200117,56.17462906
20.22763806,63.66933338
18.66492536,59.13339824
119.72761,-9.731162023
15.48949779,44.35315958
-44.11636,-22.98960899
-46.08659238,-1.051139133
17.64921449,58.94917849
124.8992874,-9.671305089
-4.685682502,51.18363409
173.968895,-35.21982
-119.101,33.675
116.9946507,-9.024472932
123.7703874,9.861642422
12.95528651,55.40063418
11.3098306,58.48025146
20.95209258,64.080928
123.556005,9.813570132
12.95527088,56.53320756
126.6603312,-6.639562097
-128.350431,53.52182383
16.8426467,57.05162756
-33.78504109,-3.873475301
19.8161841,70.14364125
-123.5515807,48.94247156
11.14340468,58.83645088
12.11167733,56.62209558
16.52672445,57.85912213
127.2216587,34.22104681
0.360229819,52.84891786
-3.191933527,50.68633667
19.12373102,59.65773637
173.8612849,-40.8309126
129.9228966,-4.520273444
-6.311927725,56.96296619
131.2540888,-7.344466775
107.966825,3.724872449
134.6329047,-6.995865501
133.1506996,-5.328633517
151.2895223,-33.81628144
122.3250696,-1.306420623
-131.7968002,55.14877761
12.94039349,56.58580684
40.34907228,-10.361196
153.5412676,-28.54318029
137.1545297,-36.01267262
-129.4560991,53.34176864
120.4192623,-5.575676608
-62.0168985,50.20984472
99.35635,7.347317721
-6.787143734,58.19751709
11.36654527,58.3474453
-129.6677139,55.23824047
11.89247564,67.43637562
122.4304496,-3.622891558
126.6102904,36.09657313
19.27554059,59.65479231
-64.21372054,50.26107648
9.033047397,64.0347524
117.6486157,4.404037558
123.659652,24.3548883
100.735715,2.206310855
41.31487999,-1.56799319
18.55858517,60.14166491
-5.673263272,54.55907672
114.2853098,22.27567757
103.4075163,3.569150968
-50.22481226,1.580234844
103.4406811,0.429097101
103.8058485,1.264017161
117.0805843,7.107558219
-34.81475089,-7.003813882
104.0127475,-1.022549895
115.3462628,-30.95686567
102.3143822,-5.466903687
39.88877175,-12.60442368
-2.527966677,50.61773288
103.7261768,1.446896542
126.5769157,35.64756503
-85.77044764,10.80874051
13.19887839,54.25596875
28.84602,-32.28091189
36.27241045,46.62345918
57.79868254,-19.81516824
57.47861565,-20.14199832
-86.98129271,21.67656984
-3.937386086,50.3238742
57.7320745,-20.14574152
126.0289688,37.15414169
57.35475418,-20.36352767
123.9998503,9.971544868
-89.40376553,30.27038119
16.64901692,57.86045553
92.11976696,21.14710525
-130.0128087,54.60715133
120.7986067,21.99313825
16.40263083,56.61055741
1.224752119,52.0015052
121.4373929,24.2167097
114.9846733,4.891592314
11.49309069,54.02769172
143.8281897,-39.66811706
24.02711532,37.67139032
137.7795576,-35.81934435
8.413149484,36.81683308
34.23041228,27.77957554
118.9114767,10.15872667
103.023265,5.766294795
-119.767461,73.86994234
-80.81885014,24.8184704
98.40123229,9.479167386
110.1471197,1.777180293
148.0676399,-42.18568164
-39.91609232,-19.68475824
115.4855185,5.006888993
11.74562652,57.61980917
118.4582219,4.714118184
175.0828973,-36.20124859
12.71162169,56.64758359
17.44240922,58.73799775
88.90896191,21.93434635
16.38929243,43.15949348
117.7189621,4.42915714
25.28952574,70.26975593
9.543597252,63.68544684
29.22868894,69.96304911
113.9062678,22.26453782
22.28896948,65.50472728
114.2037882,22.49592515
102.7614933,5.898445812
17.63405456,62.01554757
-122.8482934,47.126587
117.9535615,5.819194123
82.15408,23.74245161
121.9257643,25.03110534
134.6230797,-33.21366102
121.3788873,23.20547916
108.2796996,16.11750661
107.5917371,21.04507318
107.198268,20.89066235
17.51553368,58.74251658
107.4818345,10.5268296
104.0234524,10.35990196
28.19410591,71.07668082
104.7442246,8.612342453
11.60286846,57.78072569
16.8300917,57.86125753
23.47007957,70.56119521
15.76678327,56.07209301
15.50765137,56.14719315
19.12988933,59.80225163
16.77238339,57.79458223
-9.676737904,30.07821918
18.81133464,59.57070456
-175.8501159,27.85018378
175.9032775,-36.62342953
160.9432068,54.82317381
173.7977733,-41.17177132
168.13376,-46.96333273
80.94696731,6.09043753
-162.8192961,61.31368398
-90.7763401,-0.080758179
31.911606,46.25708661
-78.21303403,2.978184363
-74.06013929,11.31643053
-67.97217113,10.40003495
-124.4917555,40.47003127
-66.23100948,10.56930746
-48.50411023,-27.46444336
-80.28573154,7.371127679
-7.857380201,51.88020434
18.68456109,57.88510502
-2.139858217,55.9125656
-4.243993748,51.63493343
11.61804298,54.91462667
-157.7249498,21.28273859
81.6895132,6.605500099
29.32057184,44.8472692
81.22411005,6.183273019
-16.06974215,11.24542392
-155.9306383,19.48191488
26.68614695,70.96786182
-6.290709853,34.84950937
113.100229,-25.11908877
13.53996883,54.32742081
14.27495671,55.65949526
123.4093431,10.03825452
125.0743303,73.2691433
-94.97097957,29.19835702
21.70418702,36.76928155
-5.61749346,50.07201675
23.5646681,65.79001971
133.5433745,-0.748540216
9.136088663,64.0034135
128.6271569,32.67007066
-139.8491753,69.10574824
142.7587747,42.57927442
15.5004212,42.11472466
130.987595,32.46537377
39.77792498,-4.060539251
114.2918146,22.36482302
148.1372547,-40.83266937
114.2387755,22.24062475
-62.05926149,49.39176698
-127.6367689,50.05930267
-87.65772806,19.52637507
-64.70539887,32.31749144
-82.41192406,9.378125492
-61.78167683,17.00857117
145.6821422,-16.75083726
-75.56517564,19.97942316
149.4747092,-21.9380591
-84.4031075,21.90151381
15.94549966,68.20801332
35.01302711,32.74899854
-74.7806022,20.38541031
12.57079935,67.64381472
-89.08282169,13.39874724
99.732895,6.81716017
13.24331774,66.84630234
16.17630845,68.3211041
98.30863521,8.458199831
18.057685,69.87734976
-87.12111709,12.89763105
-86.18188849,11.55933832
-79.56383408,8.78491528
-60.83384718,11.17601601
18.74284257,59.07939658
5.2453025,53.20767015
-76.23004195,36.5843046
-64.66267,32.34674848
-64.725785,32.31161125
-64.7084508,32.36663838
167.2349215,-15.6872613
-64.73984744,32.33319101
127.4090336,34.81808641
104.1477939,-5.493121113
105.4143455,-6.114355261
-86.79339226,21.46157942
153.3681585,-27.43870378
-88.53487394,13.21662889
-133.0503208,56.59237825
-131.7489808,55.15585598
-125.3198402,50.35035299
146.0189231,-18.23248887
153.3493673,-27.92601348
-9.431362793,38.80337718
123.5302647,10.4370489
-119.5949623,73.75293058
-134.9253085,58.24600669
-74.71298729,39.31040237
126.0216197,34.92178702
-74.18477104,39.6078495
138.5132909,-34.73877889
-74.06034429,39.84924001
153.3870196,-27.34057994
138.4379047,-34.66355702
-33.74870661,-3.87592195
-151.5599279,60.12447713
166.2889452,-22.30068442
-123.4050676,48.89878378
-124.0086779,49.63779155
153.3428889,-27.27541449
-126.0732743,49.26364763
-123.7259409,49.09589521
-70.77813867,47.08020508
-123.9570044,49.51525061
-125.089668,42.50539186
104.765761,0.877550207
-74.68704676,39.1063035
126.9130528,34.33607371
-123.9348338,49.19020589
2.947325058,39.14118974
15.16250398,37.55278546
-13.76978034,9.43477383
153.0173398,-31.06638659
-64.58059447,17.74996147
12.45800408,37.87410699
5.530602633,58.68469038
93.86175379,12.26762652
92.85975809,8.826097198
92.70038583,12.89285923
1.427490314,38.79338403
93.61454,8.472549194
32.02115688,-28.82707021
8.19231,56.16805865
-8.73323575,40.68582679
-156.0123889,19.85915231
149.3632548,-37.71356564
9.759979953,40.87055245
-25.44478142,37.70554681
-2.417297927,56.76407254
17.6640624,58.75117884
-154.9304186,19.6790218
-27.74650013,38.55095794
-176.24375,-44.7129165
-89.37030814,15.41871542
-134.3292136,56.84964143
3.090672022,42.29239957
-135.1867017,69.36951081
-48.6459234,-25.92347326
-72.48263876,41.28537307
-128.8544619,69.62289572
-85.85567992,63.78464348
-21.82849288,63.88574584
22.92471748,-34.07895071
120.4783938,12.67123072
-74.48298734,39.54658764
-66.44011987,18.46284844
-84.66745024,11.06292505
-74.91524592,40.07804175
-76.22811986,39.03597528
-1.500581354,50.69491949
16.41777828,56.21815578
-66.51962866,17.89698145
-71.24872324,21.1933439
145.3882498,-38.33069548
-87.82380847,30.23935866
-76.50404601,36.9577645
39.76150763,-3.986343398
-64.45164747,18.41939729
-72.07898706,21.88657595
137.9096949,-32.74945032
17.33822442,58.71705504
-65.613255,18.2534028
-65.9456325,18.4430465
-126.3344036,49.38780598
-65.75926,18.1799361
88.90896191,21.93434635
113.7678518,-26.53937326
-60.91392707,14.03011893
12.29092871,54.27125815
14.03088858,53.94771244
-64.71396,32.31697339
10.18927817,-2.737160311
13.71399253,45.70076571
148.2452449,-40.94547587
13.85845008,53.81286533
-64.7822719,32.29974152
-79.21574614,22.54804915
-64.71727,32.3134994
-86.7314269,21.14546874
120.3026355,14.77796471
124.1547257,10.1630594
119.8960904,12.30073554
20.99671057,69.78993959
-85.55178665,10.71451271
119.3122497,10.81574413
13.42986984,40.78167974
14.3256664,36.01200012
98.7360158,1.640869168
35.09453796,33.07265636
34.9130875,32.54759783
34.85665104,32.22067725
41.80670026,41.86347553
127.9160375,34.96858379
82.3353517,16.88958339
26.07773367,40.76613802
17.80255835,40.72592202
-89.73340339,65.84101487
168.4369013,-17.81620646
49.76854889,-15.49462855
10.51413252,43.27362087
11.71853856,42.20069084
-130.6221077,54.29424468
13.65628575,45.13231188
-64.76967,32.30540009
4.235949589,39.95180612
3.035532528,42.81581424
124.1243892,10.10925274
-73.92302641,40.4012455
115.1052891,-30.68176286
6.109222191,43.0332995
153.5553104,-28.32304996
-135.583629,57.146284
8.602469537,42.13338463
8.661513773,42.1045239
23.58188881,65.75415037
9.471417967,42.02952148
117.749129,-8.102152161
-64.68977364,32.37690397
-77.31937773,5.955128902
144.3980696,43.93161487
142.3075526,45.14042437
130.2919332,32.09517985
-74.63509796,39.20218881
123.385944,-10.28662898
127.6860851,26.19075971
140.9189527,38.03021287
48.66440241,30.37815146
170.1666667,-39.16666667
54.50837857,26.28906535
-106.6530123,23.63180689
-80.27680945,-3.427001599
22.37588004,65.5185881
56.67056,27.14065472
49.93865832,37.45090844
25.21864074,35.44694073
-80.51300605,8.089670861
-74.5906805,39.20895938
-77.90846808,8.294154528
138.3316031,38.14798292
11.58244815,56.71303165
-123.7714289,50.20487511
-6.148785873,57.21671644
8.9889443,57.15069276
-61.60154302,16.34637576
15.04777461,55.00041
-126.6934945,50.67657872
-77.96178092,8.101976262
126.3488178,33.97953425
-75.0000168,39.2051482
-134.0180416,58.05511172
8.431304784,55.36171684
8.168638669,55.68865011
10.55278317,56.23013393
124.0094374,9.971612874
123.8505702,9.907609591
9.636757854,55.71819677
-66.63618,18.47431246
11.84340289,55.66921294
103.037225,5.733708105
-132.1327854,56.17316691
-128.7095393,53.8013291
8.248588211,55.51251214
10.01140395,55.88402944
15.49925423,66.63101654
8.576761654,57.06987791
9.409303655,57.15075953
147.0216023,-39.19846771
8.714838161,54.91688513
-75.9444873,36.52661973
12.21086662,55.41202138
8.145231243,56.1857306
152.5104314,-24.85745072
53.30597988,39.76832649
-82.23900412,7.467882425
-5.507915925,57.68448185
-16.40859207,20.07481487
145.0781213,43.08137036
13.49548407,54.44140054
78.76400185,71.93526841
-57.74681358,49.6146525
119.278634,23.32548717
108.7946379,-1.636190828
-70.37558053,47.13039371
125.1681091,1.52083042
-92.85227403,15.19789918
-56.51294356,53.94011414
20.91801034,56.16660136
105.757038,-4.935926722
-123.1748584,49.10297396
-61.15124213,47.84188275
18.05612798,-33.13784872
105.8578802,-5.962658296
135.5463146,-0.738913367
-64.26742848,45.81338209
121.5166288,25.27570025
-74.64184217,39.18226873
-52.80058398,48.13164274
-53.17629498,49.75949938
-52.79702182,47.20518422
126.0128289,37.05417638
-66.38586161,50.08928642
16.68045712,58.43192303
125.1181574,34.2105706
-59.68660242,50.3020937
-129.081045,50.86238933
-1.412286748,50.63506617
145.3002598,-38.51526602
-128.7730425,50.79033709
17.60041277,58.73161641
-123.2700757,48.42286348
-123.5303492,48.29687467
124.5691147,9.938103505
-126.5972432,50.49029066
14.74513467,45.03181314
21.3918733,55.35047486
14.78560654,44.66144998
-135.5737116,57.16766351
-128.9206256,50.81913794
-127.1130698,50.14380966
-123.2643908,48.44994539
-131.8482817,54.05563884
-123.2365193,48.42568076
11.44723871,-3.929957476
-124.9827022,50.06693216
-124.8530708,49.61959986
-66.23782614,48.1076923
126.4623954,36.41672439
-70.33311275,47.15933458
18.71848434,59.23495489
18.5274233,59.15795896
-45.06180219,-23.54207472
-71.09956937,21.41397781
-72.021482,21.9615127
-72.30273821,21.76780249
-64.76271276,32.30828616
-71.89002367,21.89853402
18.76424152,59.62404897
-87.06483676,15.76081722
18.73160973,59.41283323
123.6224139,9.938248028
-119.4538579,33.97457308
16.67048679,58.42186423
-135.1826605,58.60811004
-58.93906256,43.84536948
-122.9123339,48.43967572
17.9723838,57.28546629
121.6273337,-0.837230245
147.0425822,-43.3370036
-123.0890918,48.64865111
-123.2069119,48.59175573
19.16664866,57.98316293
-69.84956877,42.16753763
18.4120475,59.20051917
-66.36242483,48.10935572
18.51236601,69.28027723
34.89574136,29.75052023
-8.55255845,57.8301288
153.4806677,-28.94013642
14.97645309,56.11678987
69.63393955,22.37724819
28.07378641,59.69927351
-48.33579636,-24.88554251
18.63769714,59.09411387
145.8915742,-42.62904513
-74.08633936,39.95680189
-77.10980041,18.46388543
-75.48925176,39.52208864
12.19165625,57.11701917
-40.49460631,-2.816391859
-124.1790835,46.24936338
126.0524892,36.19976541
159.0804454,69.72472827
104.1944466,0.507117716
-61.78432029,16.18107456
124.3488771,9.62781512
98.6314875,10.01166759
12.52215686,56.25258934
-88.96437025,30.21060457
24.09582049,39.26640114
98.30981,8.63221955
11.46839205,58.31510816
11.60538639,57.63808357
36.21210349,45.04468047
106.3644682,-7.351974058
125.3938668,6.619594069
-72.31595697,21.86402627
-39.19266465,-16.88042365
128.6829794,34.73004326
-78.46966022,22.34246898
10.80629208,37.12762275
121.0983449,1.315068271
11.62257823,57.894817
-12.22494434,27.91057639
-106.4730071,21.51799747
123.6430219,11.0666629
109.2724419,12.19886052
153.0222211,-26.2832894
126.074792,11.64199163
143.830942,-39.68790385
126.4041231,34.22798193
153.1014926,-27.0605669
16.91059531,58.27401633
-80.76411315,32.25015453
-70.87969178,42.75315421
-77.60919409,19.87527224
-74.22386442,39.68747981
123.641897,9.286863894
-3.793187189,50.21416446
-64.75212999,32.30819145
128.4807619,34.62877921
20.87231126,37.7427059
21.6204235,65.13705015
-75.49715053,35.68972936
-3.631108227,54.50583919
-5.826629192,59.122372
1.396418477,52.05486764
0.194392089,50.74755075
-174.712415,26.74489516
-2.300498447,50.6374314
-61.74715666,17.51947952
-6.334921125,57.00048241
0.240843416,53.37869884
-5.504121134,54.33349793
-3.183521688,51.12350104
-4.209537784,50.31596193
-5.701469945,56.2063911
0.702144173,52.98292059
147.1185024,14.46932288
105.56962,-10.49179304
-1.180254456,60.43469786
-1.341879999,60.45403765
-7.022248595,57.77158295
-5.038817644,50.55254067
-1.298587575,60.1756059
-6.225569244,57.62002474
14.54418248,53.97741748
18.50164364,54.68782576
19.41384315,54.37431613
4.294429445,51.32361593
16.74720725,54.93661196
17.40804987,54.71549716
-3.309798834,50.6349423
-2.989627643,53.71071546
-3.760567951,50.25114455
0.597723457,51.48464489
-4.18394787,51.05793776
-75.45122147,39.64456485
-122.6840169,47.30982855
-3.124524732,56.4135462
138.4352279,-35.26963335
-117.2514246,32.92155112
-76.3151987,35.33583399
-156.4021458,21.03296149
151.9481519,-24.51359447
-122.2930692,36.66316712
-71.39974517,41.64415008
-123.9768989,46.19923914
-84.24483427,28.4522676
-161.0975368,55.99058231
-148.3183749,60.95973225
-71.33555187,41.63080199
-76.31163911,37.12518866
-94.52072237,29.58493725
-122.9945861,37.99021943
-74.21760117,39.56397436
-118.0442005,33.6947076
-118.2880861,33.70480377
-156.8291666,20.99239962
-76.20244189,39.35344577
-124.0661008,44.81891417
-118.3716251,33.73710705
-149.2234871,59.98192735
-118.4854924,33.44536805
-121.9385815,36.54615682
-118.31826,33.34356401
-117.7938912,33.54318361
